 -70.00000000 -140.00000000 -38.26509866 
 -70.00000000 -139.50000000 -38.26516130 
 -70.00000000 -139.00000000 -38.26521983 
 -70.00000000 -138.50000000 -38.26527612 
 -70.00000000 -138.00000000 -38.26532971 
 -70.00000000 -137.50000000 -38.26538232 
 -70.00000000 -137.00000000 -38.26543238 
 -70.00000000 -136.50000000 -38.26547963 
 -70.00000000 -136.00000000 -38.26552395 
 -70.00000000 -135.50000000 -38.26556517 
 -70.00000000 -135.00000000 -38.26560309 
 -70.00000000 -134.50000000 -38.26563744 
 -70.00000000 -134.00000000 -38.26566797 
 -70.00000000 -133.50000000 -38.26569439 
 -70.00000000 -133.00000000 -38.26571643 
 -70.00000000 -132.50000000 -38.26573378 
 -70.00000000 -132.00000000 -38.26574613 
 -70.00000000 -131.50000000 -38.26575246 
 -70.00000000 -131.00000000 -38.26575428 
 -70.00000000 -130.50000000 -38.26574914 
 -70.00000000 -130.00000000 -38.26573870 
 -69.50000000 -140.00000000 -38.26507219 
 -69.50000000 -139.50000000 -38.26513283 
 -69.50000000 -139.00000000 -38.26519055 
 -69.50000000 -138.50000000 -38.26524460 
 -69.50000000 -138.00000000 -38.26529687 
 -69.50000000 -137.50000000 -38.26534768 
 -69.50000000 -137.00000000 -38.26539603 
 -69.50000000 -136.50000000 -38.26544168 
 -69.50000000 -136.00000000 -38.26548449 
 -69.50000000 -135.50000000 -38.26552425 
 -69.50000000 -135.00000000 -38.26556075 
 -69.50000000 -134.50000000 -38.26559373 
 -69.50000000 -134.00000000 -38.26562293 
 -69.50000000 -133.50000000 -38.26564810 
 -69.50000000 -133.00000000 -38.26566894 
 -69.50000000 -132.50000000 -38.26568444 
 -69.50000000 -132.00000000 -38.26569624 
 -69.50000000 -131.50000000 -38.26570176 
 -69.50000000 -131.00000000 -38.26570287 
 -69.50000000 -130.50000000 -38.26569703 
 -69.50000000 -130.00000000 -38.26568600 
 -69.00000000 -140.00000000 -38.26505538 
 -69.00000000 -139.50000000 -38.26511034 
 -69.00000000 -139.00000000 -38.26516436 
 -69.00000000 -138.50000000 -38.26521741 
 -69.00000000 -138.00000000 -38.26526844 
 -69.00000000 -137.50000000 -38.26531725 
 -69.00000000 -137.00000000 -38.26536374 
 -69.00000000 -136.50000000 -38.26540770 
 -69.00000000 -136.00000000 -38.26544891 
 -69.00000000 -135.50000000 -38.26548715 
 -69.00000000 -135.00000000 -38.26552217 
 -69.00000000 -134.50000000 -38.26555374 
 -69.00000000 -134.00000000 -38.26558159 
 -69.00000000 -133.50000000 -38.26560471 
 -69.00000000 -133.00000000 -38.26562481 
 -69.00000000 -132.50000000 -38.26563929 
 -69.00000000 -132.00000000 -38.26565012 
 -69.00000000 -131.50000000 -38.26565469 
 -69.00000000 -131.00000000 -38.26565491 
 -69.00000000 -130.50000000 -38.26564830 
 -69.00000000 -130.00000000 -38.26563659 
 -68.50000000 -140.00000000 -38.26503880 
 -68.50000000 -139.50000000 -38.26509234 
 -68.50000000 -139.00000000 -38.26514428 
 -68.50000000 -138.50000000 -38.26519504 
 -68.50000000 -138.00000000 -38.26524394 
 -68.50000000 -137.50000000 -38.26529083 
 -68.50000000 -137.00000000 -38.26533475 
 -68.50000000 -136.50000000 -38.26537744 
 -68.50000000 -136.00000000 -38.26541723 
 -68.50000000 -135.50000000 -38.26545317 
 -68.50000000 -135.00000000 -38.26548712 
 -68.50000000 -134.50000000 -38.26551745 
 -68.50000000 -134.00000000 -38.26554321 
 -68.50000000 -133.50000000 -38.26556620 
 -68.50000000 -133.00000000 -38.26558395 
 -68.50000000 -132.50000000 -38.26559840 
 -68.50000000 -132.00000000 -38.26560699 
 -68.50000000 -131.50000000 -38.26561163 
 -68.50000000 -131.00000000 -38.26560985 
 -68.50000000 -130.50000000 -38.26560342 
 -68.50000000 -130.00000000 -38.26559001 
 -68.00000000 -140.00000000 -38.26502685 
 -68.00000000 -139.50000000 -38.26507877 
 -68.00000000 -139.00000000 -38.26512865 
 -68.00000000 -138.50000000 -38.26517655 
 -68.00000000 -138.00000000 -38.26522362 
 -68.00000000 -137.50000000 -38.26526863 
 -68.00000000 -137.00000000 -38.26531069 
 -68.00000000 -136.50000000 -38.26535154 
 -68.00000000 -136.00000000 -38.26538810 
 -68.00000000 -135.50000000 -38.26542404 
 -68.00000000 -135.00000000 -38.26545632 
 -68.00000000 -134.50000000 -38.26548425 
 -68.00000000 -134.00000000 -38.26550969 
 -68.00000000 -133.50000000 -38.26553025 
 -68.00000000 -133.00000000 -38.26554783 
 -68.00000000 -132.50000000 -38.26555993 
 -68.00000000 -132.00000000 -38.26556845 
 -68.00000000 -131.50000000 -38.26557095 
 -68.00000000 -131.00000000 -38.26556921 
 -68.00000000 -130.50000000 -38.26556090 
 -68.00000000 -130.00000000 -38.26554767 
 -67.50000000 -140.00000000 -38.26501986 
 -67.50000000 -139.50000000 -38.26506978 
 -67.50000000 -139.00000000 -38.26511753 
 -67.50000000 -138.50000000 -38.26516326 
 -67.50000000 -138.00000000 -38.26520798 
 -67.50000000 -137.50000000 -38.26525007 
 -67.50000000 -137.00000000 -38.26529129 
 -67.50000000 -136.50000000 -38.26532856 
 -67.50000000 -136.00000000 -38.26536544 
 -67.50000000 -135.50000000 -38.26539899 
 -67.50000000 -135.00000000 -38.26542800 
 -67.50000000 -134.50000000 -38.26545581 
 -67.50000000 -134.00000000 -38.26547870 
 -67.50000000 -133.50000000 -38.26549905 
 -67.50000000 -133.00000000 -38.26551362 
 -67.50000000 -132.50000000 -38.26552593 
 -67.50000000 -132.00000000 -38.26553220 
 -67.50000000 -131.50000000 -38.26553472 
 -67.50000000 -131.00000000 -38.26553096 
 -67.50000000 -130.50000000 -38.26552269 
 -67.50000000 -130.00000000 -38.26550768 
 -67.00000000 -140.00000000 -38.26501786 
 -67.00000000 -139.50000000 -38.26506555 
 -67.00000000 -139.00000000 -38.26511104 
 -67.00000000 -138.50000000 -38.26515448 
