 115.50000000 -128.00000000 -38.26335762 
 115.50000000 -127.50000000 -38.26338738 
 115.50000000 -127.00000000 -38.26340052 
 115.50000000 -126.50000000 -38.26340884 
 115.50000000 -126.00000000 -38.26341298 
 115.50000000 -125.50000000 -38.26343918 
 115.50000000 -125.00000000 -38.26344467 
 115.50000000 -124.50000000 -38.26344375 
 115.50000000 -124.00000000 -38.26343759 
 115.50000000 -123.50000000 -38.26345187 
 115.50000000 -123.00000000 -38.26344045 
 115.50000000 -122.50000000 -38.26342173 
 115.50000000 -122.00000000 -38.26339443 
 115.50000000 -121.50000000 -38.26335888 
 115.50000000 -121.00000000 -38.26331538 
 115.50000000 -120.50000000 -38.26326198 
 115.50000000 -120.00000000 -38.26323693 
 116.00000000 -130.00000000 -38.26328147 
 116.00000000 -129.50000000 -38.26330499 
 116.00000000 -129.00000000 -38.26332565 
 116.00000000 -128.50000000 -38.26334362 
 116.00000000 -128.00000000 -38.26335703 
 116.00000000 -127.50000000 -38.26338549 
 116.00000000 -127.00000000 -38.26339748 
 116.00000000 -126.50000000 -38.26340470 
 116.00000000 -126.00000000 -38.26340782 
 116.00000000 -125.50000000 -38.26343439 
 116.00000000 -125.00000000 -38.26343906 
 116.00000000 -124.50000000 -38.26343748 
 116.00000000 -124.00000000 -38.26343075 
 116.00000000 -123.50000000 -38.26344245 
 116.00000000 -123.00000000 -38.26343019 
 116.00000000 -122.50000000 -38.26341013 
 116.00000000 -122.00000000 -38.26338269 
 116.00000000 -121.50000000 -38.26334634 
 116.00000000 -121.00000000 -38.26330234 
 116.00000000 -120.50000000 -38.26324857 
 116.00000000 -120.00000000 -38.26322901 
 116.50000000 -130.00000000 -38.26329297 
 116.50000000 -129.50000000 -38.26331415 
 116.50000000 -129.00000000 -38.26333297 
 116.50000000 -128.50000000 -38.26334778 
 116.50000000 -128.00000000 -38.26336024 
 116.50000000 -127.50000000 -38.26338854 
 116.50000000 -127.00000000 -38.26339934 
 116.50000000 -126.50000000 -38.26340561 
 116.50000000 -126.00000000 -38.26340801 
 116.50000000 -125.50000000 -38.26343314 
 116.50000000 -125.00000000 -38.26343696 
 116.50000000 -124.50000000 -38.26343463 
 116.50000000 -124.00000000 -38.26342720 
 116.50000000 -123.50000000 -38.26343660 
 116.50000000 -123.00000000 -38.26342349 
 116.50000000 -122.50000000 -38.26340268 
 116.50000000 -122.00000000 -38.26337459 
 116.50000000 -121.50000000 -38.26333773 
 116.50000000 -121.00000000 -38.26329330 
 116.50000000 -120.50000000 -38.26323921 
 116.50000000 -120.00000000 -38.26322372 
 117.00000000 -130.00000000 -38.26330865 
 117.00000000 -129.50000000 -38.26332764 
 117.00000000 -129.00000000 -38.26334419 
 117.00000000 -128.50000000 -38.26335670 
 117.00000000 -128.00000000 -38.26336707 
 117.00000000 -127.50000000 -38.26339564 
 117.00000000 -127.00000000 -38.26340510 
 117.00000000 -126.50000000 -38.26341023 
 117.00000000 -126.00000000 -38.26341166 
 117.00000000 -125.50000000 -38.26343553 
 117.00000000 -125.00000000 -38.26343831 
 117.00000000 -124.50000000 -38.26343504 
 117.00000000 -124.00000000 -38.26342675 
 117.00000000 -123.50000000 -38.26343395 
 117.00000000 -123.00000000 -38.26341989 
 117.00000000 -122.50000000 -38.26339825 
 117.00000000 -122.00000000 -38.26336941 
 117.00000000 -121.50000000 -38.26333194 
 117.00000000 -121.00000000 -38.26328699 
 117.00000000 -120.50000000 -38.26323250 
 117.00000000 -120.00000000 -38.26322122 
 117.50000000 -130.00000000 -38.26333173 
 117.50000000 -129.50000000 -38.26334743 
 117.50000000 -129.00000000 -38.26336132 
 117.50000000 -128.50000000 -38.26337146 
 117.50000000 -128.00000000 -38.26337970 
 117.50000000 -127.50000000 -38.26340663 
 117.50000000 -127.00000000 -38.26341463 
 117.50000000 -126.50000000 -38.26341891 
 117.50000000 -126.00000000 -38.26341815 
 117.50000000 -125.50000000 -38.26344248 
 117.50000000 -125.00000000 -38.26344429 
 117.50000000 -124.50000000 -38.26344121 
 117.50000000 -124.00000000 -38.26343174 
 117.50000000 -123.50000000 -38.26341740 
 117.50000000 -123.00000000 -38.26342081 
 117.50000000 -122.50000000 -38.26339956 
 117.50000000 -122.00000000 -38.26337105 
 117.50000000 -121.50000000 -38.26333399 
 117.50000000 -121.00000000 -38.26328920 
 117.50000000 -120.50000000 -38.26323499 
 117.50000000 -120.00000000 -38.26317339 
 118.00000000 -130.00000000 -38.26335739 
 118.00000000 -129.50000000 -38.26337031 
 118.00000000 -129.00000000 -38.26338149 
 118.00000000 -128.50000000 -38.26338906 
 118.00000000 -128.00000000 -38.26339494 
 118.00000000 -127.50000000 -38.26342230 
 118.00000000 -127.00000000 -38.26342873 
 118.00000000 -126.50000000 -38.26343164 
 118.00000000 -126.00000000 -38.26342968 
 118.00000000 -125.50000000 -38.26345194 
 118.00000000 -125.00000000 -38.26345237 
 118.00000000 -124.50000000 -38.26344737 
 118.00000000 -124.00000000 -38.26343742 
 118.00000000 -123.50000000 -38.26342084 
 118.00000000 -123.00000000 -38.26342365 
 118.00000000 -122.50000000 -38.26340145 
 118.00000000 -122.00000000 -38.26337207 
 118.00000000 -121.50000000 -38.26333430 
 118.00000000 -121.00000000 -38.26328891 
 118.00000000 -120.50000000 -38.26323424 
 118.00000000 -120.00000000 -38.26317219 
 118.50000000 -130.00000000 -38.26338717 
 118.50000000 -129.50000000 -38.26339759 
 118.50000000 -129.00000000 -38.26340614 
 118.50000000 -128.50000000 -38.26341443 
 118.50000000 -128.00000000 -38.26341804 
 118.50000000 -127.50000000 -38.26344225 
 118.50000000 -127.00000000 -38.26344705 
 118.50000000 -126.50000000 -38.26344864 
 118.50000000 -126.00000000 -38.26344548 
 118.50000000 -125.50000000 -38.26346532 
 118.50000000 -125.00000000 -38.26346428 
 118.50000000 -124.50000000 -38.26345791 
 118.50000000 -124.00000000 -38.26344668 
 118.50000000 -123.50000000 -38.26342894 
 118.50000000 -123.00000000 -38.26342959 
 118.50000000 -122.50000000 -38.26340634 
 118.50000000 -122.00000000 -38.26337601 
 118.50000000 -121.50000000 -38.26333742 
 118.50000000 -121.00000000 -38.26329133 
 118.50000000 -120.50000000 -38.26323610 
 118.50000000 -120.00000000 -38.26317354 
 119.00000000 -130.00000000 -38.26342465 
 119.00000000 -129.50000000 -38.26343142 
 119.00000000 -129.00000000 -38.26343696 
 119.00000000 -128.50000000 -38.26343919 
 119.00000000 -128.00000000 -38.26346023 
 119.00000000 -127.50000000 -38.26346433 
 119.00000000 -127.00000000 -38.26346557 
 119.00000000 -126.50000000 -38.26346252 
 119.00000000 -126.00000000 -38.26346009 
 119.00000000 -125.50000000 -38.26345172 
 119.00000000 -125.00000000 -38.26348061 
 119.00000000 -124.50000000 -38.26347426 
 119.00000000 -124.00000000 -38.26346182 
 119.00000000 -123.50000000 -38.26344449 
 119.00000000 -123.00000000 -38.26342038 
 119.00000000 -122.50000000 -38.26349083 
 119.00000000 -122.00000000 -38.26345374 
 119.00000000 -121.50000000 -38.26340951 
 119.00000000 -121.00000000 -38.26335783 
 119.00000000 -120.50000000 -38.26329900 
 119.00000000 -120.00000000 -38.26323131 
 119.50000000 -130.00000000 -38.26346434 
 119.50000000 -129.50000000 -38.26346794 
 119.50000000 -129.00000000 -38.26347042 
 119.50000000 -128.50000000 -38.26347328 
 119.50000000 -128.00000000 -38.26347183 
 119.50000000 -127.50000000 -38.26349457 
